AIRPORT_ID,LATITUDE,LONGITUDE
13503,-32.70277778,151.4916667
13503,-32.70333333,151.4883333
13503,-32.69722222,151.4927778
13504,55.13333333,-131.5833333
13505,39.32555556,-76.41388889
13506,39.47861111,-88.27833333
13506,39.47805556,-88.27916667
13506,39.47777778,-88.28
13507,41.07666667,-71.92055556
13508,8.74583333,-75.88138889
13508,8.82388889,-75.82611111
13508,8.82361111,-75.82583333
13508,8.82333333,-75.82555556
13509,-26.52416667,31.31138889
13509,-26.52888889,31.3075
13510,18.10333333,-94.58055556
13511,-13.81666667,167.7
13512,44.12972222,-87.68222222
13512,44.12888889,-87.68055556
13513,64.80833333,-147.76
13513,64.80666667,-147.7625
13514,25.77944444,-100.1052778
13514,25.7775,-100.1069444
13514,25.77861111,-100.1069444
13515,31.32777778,35.38888889
13515,31.32833333,35.38861111
13516,-8.33333333,157.25
13516,-8.32722222,157.2625
13516,-8.32722222,157.2616667
13517,-19.97083333,23.43055556
13517,-19.97472222,23.42861111
13517,-19.97055556,23.43111111
13518,48.1325,11.69916667
13518,48.1325,11.69916667
13518,48.35388889,11.78611111
13520,20.00138889,-155.6680556
13521,26.91666667,-111.9833333
13521,26.90666667,-111.9680556
13521,26.90555556,-111.9705556
13522,31.32444444,27.22222222
13522,31.32527778,27.22166667
13522,31.32555556,27.22166667
13523,31.1375,-83.70416667
13523,31.13777778,-83.70416667
13524,9.74583333,-63.15416667
13524,9.74916667,-63.15333333
13525,43.04361111,-115.8716667
13525,43.04361111,-115.8725
13526,4.17944444,114.3261111
13526,4.17861111,114.3311111
13527,41.36666667,-91.145
13527,41.36777778,-91.14833333
13528,30.20277778,71.41805556
13528,30.20527778,71.41916667
13528,30.20333333,71.41916667
13528,30.20527778,71.41916667
13530,-1.49722222,33.8
13530,-1.5025,33.80222222
13530,-1.5025,33.80194444
13531,-1.65694444,13.43972222
13531,-1.65611111,13.43805556
13532,-34.84,-56.03027778
13532,-34.83833333,-56.03083333
13533,-5.21666667,-37.23333333
13534,18.02166667,-77.49527778
13535,44.53583333,-72.61444444
13535,44.53472222,-72.61388889
13535,44.53444444,-72.61388889
13536,36.70972222,-110.2369444
13536,36.71638889,-110.2283333
13537,38.32305556,-88.85861111
13537,38.32333333,-88.85861111
13539,10.45222222,14.25638889
13539,10.45138889,14.25722222
13540,48.47027778,-122.4105556
13540,48.47083333,-122.4208333
13540,48.47055556,-122.4216667
13541,41.39277778,-70.61666667
13541,41.39333333,-70.61388889
13543,37.75194444,-89.01638889
13543,37.755,-89.01111111
13544,43.10944444,-88.03416667
13544,43.11027778,-88.03444444
13545,32.5625,71.57277778
13545,32.56305556,71.57055556
13546,47.205,-119.3155556
13546,47.20777778,-119.3202778
13546,47.20861111,-119.3191667
13547,32.78222222,-98.06111111
13547,32.78166667,-98.06027778
13548,43.9125,-95.10833333
13548,43.91333333,-95.10944444
13549,39.53166667,-84.39666667
13549,39.53194444,-84.39638889
13550,20.16861111,94.93694444
13550,20.15361111,94.96861111
13551,-2.44472222,32.92805556
13551,-2.44444444,32.93277778
13552,-2.53333333,120.3333333
13552,-2.5575,120.3241667
13552,-2.55805556,120.3244444
13553,37.93722222,-109.3463889
13554,34.79166667,-79.36611111
13554,34.79194444,-79.36583333
13554,34.79222222,-79.36583333
13555,32.37916667,-86.3625
13555,32.38305556,-86.36583333
13556,42.34305556,-71.50944444
13556,42.34305556,-71.50888889
13557,-6.35,143.25
13557,-6.36333333,143.2380556
13558,9.65222222,6.46222222
13559,32.63055556,-115.2416667
13559,32.63055556,-115.2408333
13559,32.63055556,-115.2416667
13560,45.63277778,8.73222222
13560,45.63166667,8.72777778
13560,45.63055556,8.72805556
13561,-13.7425,-172.2577778
13562,-18.04777778,44.03277778
13562,-18.04777778,44.03277778
13562,-18.05055556,44.03222222
13563,61,14.55
13563,60.95777778,14.51138889
13564,61.43916667,-142.9238889
13564,61.43694444,-142.9036111
13564,61.43777778,-142.9025
13565,-35.90166667,150.1466667
13565,-35.89777778,150.1444444
13566,-3.45833333,10.67666667
13567,10.25,-67.6
13568,-3.22611111,40.10055556
13568,-3.22944444,40.10166667
13569,34.06944444,139.5625
13569,34.07222222,139.56
13569,34.07222222,139.5597222
13570,32.81583333,-117.1394444
13570,32.81583333,-117.1394444
13571,22.37666667,-73.01833333
13571,22.37666667,-73.01833333
13571,22.37944444,-73.01361111
13571,22.37944444,-73.01333333
13571,22.37944444,-73.01361111
13572,36.73388889,-111.7533333
13572,36.73444444,-111.7527778
13572,36.73444444,-111.7527778
13573,33.82222222,132.7041667
13573,33.82722222,132.6997222
13574,61.33666667,-142.6847222
13574,61.33555556,-142.6866667
13574,61.33611111,-142.6858333
13575,44.88888889,-116.1016667
13575,44.88861111,-116.1016667
13576,37.61944444,61.89666667
13576,37.61944444,61.89666667
13576,37.6225,61.89666667
13577,33.67916667,-78.92972222
13577,33.67972222,-78.92833333
13578,25.35416667,97.29888889
13578,25.38444444,97.35527778
13578,25.38277778,97.35277778
13578,25.38388889,97.35361111
13579,60.37277778,-166.2680556
13579,60.37138889,-166.2705556
13579,60.3725,-166.2702778
13580,39.09805556,-121.5697222
13580,39.09777778,-121.5697222
13581,-10.33888889,40.19361111
13581,-10.33916667,40.18166667
13582,4.45472222,114.0036111
13582,4.32194444,113.9869444
13584,-11.35611111,40.35416667
13584,-11.36166667,40.355
13585,23.56916667,119.6186111
13586,14.50833333,-4.085
13586,14.51277778,-4.07944444
13587,32.50861111,-111.3294444
13587,32.50972222,-111.3252778
13588,1.98333333,173.6666667
13589,5.02972222,-75.46666667
13589,5.03,-75.46527778
13590,49.0725,6.13444444
13591,-5.90555556,144.6766667
13592,20.28888889,-77.08666667
13592,20.28805556,-77.08916667
13593,36.70416667,67.20833333
13593,36.70666667,67.21277778
13593,36.70638889,67.21611111
13593,36.70638889,67.21611111
13593,36.70638889,67.21611111
13594,23.1625,-106.2738889
13594,23.16138889,-106.2661111
13594,23.16138889,-106.2644444
13595,40.49083333,-85.67944444
13595,40.49083333,-85.67944444
13595,40.49,-85.67972222
13596,40.26027778,-75.67083333
13597,40.21388889,-74.60166667
13598,-30.3,149.8333333
13598,-30.31916667,149.8272222
13599,42.69638889,-73.17166667
13599,42.69611111,-73.17027778
13599,42.69611111,-73.17055556
13599,42.69611111,-73.17027778
13599,42.69638889,-73.17055556
13600,21.09111111,79.04972222
13600,21.0975,79.04305556
13601,14.94944444,102.3127778
13602,-17.7525,177.4469444
13602,-17.755,177.4438889
13603,30.8,106.0666667
13604,40.88611111,14.29166667
13604,40.88611111,14.29083333
13604,40.88444444,14.29083333
13605,25.04055556,-77.47194444
13605,25.03861111,-77.46638889
13605,25.03888889,-77.46611111
13606,-5.91055556,-35.24361111
13606,-5.91027778,-35.24777778
13606,-5.90833333,-35.24916667
13606,-5.90833333,-35.24916667
13606,-5.90833333,-35.24916667
13607,-14.17666667,-141.2669444
13607,-14.17666667,-141.2672222
13609,-10.65555556,162.2058333
13609,-10.655,162.2066667
13609,-10.67583333,162.205
13610,-6.24055556,145.2411111
13610,-6.25,145.2333333
13611,55.56666667,52.1
13611,55.56472222,52.0925
13612,29.825,-90.035
13612,29.82722222,-90.02666667
13613,41.53333333,-72.04305556
13614,13.68111111,100.7472222
13614,13.68083333,100.7477778
13616,-1.31666667,36.93083333
13616,-1.31666667,36.93138889
13617,42.08333333,-87.81833333
13618,19.90611111,-75.2075
13618,19.90638889,-75.20694444
13618,19.90666667,-75.20694444
13619,35.20277778,-81.14972222
13619,35.20277778,-81.15
13620,35.54083333,-78.39027778
13620,35.54083333,-78.39027778
13621,35.25555556,-81.60083333
13621,35.25583333,-81.60083333
13622,36.39888889,-76.01611111
13622,36.4,-76.01555556
13623,35,-77.98166667
13624,21.91666667,-71.9425
13624,21.9175,-71.93944444
13624,21.9175,-71.93972222
13625,43.66388889,7.2175
13625,43.65833333,7.21583333
13625,43.65833333,7.21583333
13626,-10.36388889,38.775
13626,-10.35833333,38.78027778
13627,8.45638889,-76.77944444
13627,8.45333333,-76.77888889
13628,55.03777778,-1.68666667
13628,55.03777778,-1.68666667
13628,55.0375,-1.69166667
13628,55.03805556,-1.68972222
13629,60.07722222,-147.9919444
13629,60.07861111,-147.9947222
13630,41.59944444,-71.41666667
13631,14.79444444,120.2713889
13632,33.91527778,-84.51638889
13632,33.91444444,-84.51416667
13633,-27.77416667,29.99
13633,-27.77055556,29.97666667
13634,10.13888889,-85.445
13634,10.13972222,-85.44527778
13634,10.13944444,-85.44555556
13634,10.13944444,-85.44555556
13635,42.48666667,59.62277778
13635,42.48916667,59.62277778
13636,45.93055556,6.10083333
13636,45.92916667,6.09888889
13636,45.92916667,6.09888889
13637,46.64888889,-96.99861111
13637,46.64861111,-96.99888889
13637,46.64861111,-96.99888889
13638,20.93416667,-17.02833333
13638,20.93305556,-17.03
13639,19.18138889,77.32555556
13641,12.13472222,15.035
13641,12.13361111,15.03388889
13641,12.13361111,15.03388889
13642,8.42666667,20.63166667
13642,8.42666667,20.63166667
13642,8.42694444,20.635
13643,34.98916667,-3.02777778
13644,53.76888889,8.65833333
13644,53.76888889,8.65833333
13644,53.76638889,8.6425
13644,53.76694444,8.6425
13645,40.92638889,-100.1483333
13645,40.92555556,-100.1466667
13646,41.41805556,-96.11361111
13646,41.41472222,-96.10888889
13647,31.25055556,-81.47611111
13648,18.30833333,-78.33333333
13648,18.34444444,-78.33638889
13648,18.34194444,-78.33416667
13650,40.02333333,-74.39916667
13650,40.035,-74.35222222
13651,56.9,124.8833333
13652,24.31527778,-75.45416667
13653,20.41472222,104.0686111
13653,20.41833333,104.0666667
13653,20.41833333,104.0661111
13653,20.41833333,104.0661111
13654,17.205,-62.5925
13654,17.205,-62.5925
13654,17.20555556,-62.59388889
13654,17.20555556,-62.59
13654,17.20555556,-62.59
13655,30.03944444,-90.02666667
13655,30.0425,-90.02833333
13656,39.41666667,-118.7
13656,39.41777778,-118.6986111
13657,-34.25833333,148.25
13657,-34.25555556,148.2480556
13658,29.82666667,121.4619444
13659,36.18333333,-112.1333333
13660,18.71666667,-64.3
13660,18.72777778,-64.32777778
13660,18.72777778,-64.32861111
13660,18.7275,-64.32888889
13661,7.35638889,13.56138889
13661,7.35694444,13.55916667
13662,21.45055556,-157.7680556
13663,13.44972222,144.75
13663,13.44972222,144.75
13664,35.255,136.9244444
13664,35.255,136.9244444
13664,35.25555556,136.9244444
13665,27.69277778,-97.29111111
13665,27.69277778,-97.29027778
13666,32.91361111,129.9158333
13666,32.91694444,129.9136111
13666,32.91694444,129.9133333
13667,36.93722222,-76.29055556
13667,36.93777778,-76.28916667
13667,36.9375,-76.28916667
13668,37.79055556,-122.3255556
13669,12.22777778,109.1938889
13669,12.22777778,109.1938889
13669,12.2275,109.1922222
13669,12.2275,109.1925
13669,12.2275,109.1922222
13670,25.02694444,55.36638889
13670,25.04416667,55.35027778
13670,25.02694444,55.36638889
13671,38.29166667,-76.41638889
13671,38.28888889,-76.41
13671,38.28638889,-76.41
13672,51.55305556,-0.41805556
13672,51.55305556,-0.41833333
13672,51.55277778,-0.41972222
13673,-8.78333333,-140.1666667
13674,43.89222222,-69.93916667
13674,43.8925,-69.93888889
13674,43.89222222,-69.93888889
13675,7.49361111,-8.58361111
13675,7.49361111,-8.58416667
13676,63.01805556,-154.3791667
13676,63.01861111,-154.3583333
13677,35.15111111,33.27222222
13677,35.15555556,33.27333333
13678,55.06666667,-132.1458333
13679,-1.31111111,176.4083333
13679,-1.31472222,176.4097222
13680,13.48222222,2.18333333
13681,60.01888889,-151.5875
13681,60.02027778,-151.5894444
13682,30.23416667,-81.67527778
13682,30.23388889,-81.675
13682,30.23361111,-81.67611111
13683,46.31666667,-0.45
13684,15.23916667,-9.57722222
13684,15.23888889,-9.57638889
13684,15.23916667,-9.57638889
13685,39.77833333,-74.94777778
13686,39.66638889,-74.30805556
13686,39.665,-74.3075
13686,39.66555556,-74.30805556
13687,35.45138889,139.4533333
13687,35.45472222,139.45
13688,60.95,76.48333333
13688,60.94972222,76.48305556
13688,60.94861111,76.48055556
13689,32.8275,-115.6688889
13689,32.82916667,-115.6716667
13690,0.7,9.98333333
13691,18.09194444,-15.95194444
13691,18.09777778,-15.94805556
13692,31.74222222,118.8619444
13692,31.73222222,118.8630556
13693,55.875,-133.2208333
13694,34.85833333,136.8052778
13695,-5.83333333,146.4583333
13695,-5.83527778,146.4525
13696,4.935,9.93666667
13697,34.9025,-76.88138889
13697,34.90083333,-76.88083333
13697,34.90305556,-76.88083333
13698,55.85,-133.2166667
13699,-7.31277778,72.41083333
13699,-7.31333333,72.41111111
13700,32.86916667,-117.1436111
13700,32.86833333,-117.1416667
13700,32.86861111,-117.1430556
13701,-12.99583333,28.66305556
13701,-12.99805556,28.665
13701,-12.99805556,28.665
13701,-12.99805556,28.665
13701,-12.99833333,28.665
13702,36.33305556,-119.9522222
13702,36.33305556,-119.9519444
13702,36.33305556,-119.9522222
13703,27.43472222,-99.56666667
13703,27.44333333,-99.57
13704,56.0075,-161.1675
13704,56.0075,-161.1602778
13705,-29.0425,167.9394444
13705,-29.0425,167.9394444
13705,-29.04166667,167.9386111
13705,-29.0425,167.9380556
13705,-29.0425,167.9380556
13706,-4.325,15.32638889
13706,-4.32666667,15.32722222
13707,-25.50083333,30.91388889
13707,-25.50083333,30.91361111
13708,-18.05083333,128.8958333
13709,24.59361111,-76.82
13709,24.59416667,-76.82027778
13709,24.59638889,-76.81888889
13710,60.49166667,-164.7208333
13710,60.47111111,-164.7008333
13710,60.46916667,-164.7041667
13711,8.45611111,-78.93472222
13711,8.45638889,-78.93416667
13712,34.29888889,-6.59583333
13712,34.30138889,-6.6
13712,34.30166667,-6.6
13713,22.60861111,108.1755556
13714,58.73277778,-157.02
13714,58.73472222,-157.0252778
13715,59.97805556,-154.8413889
13715,59.98027778,-154.8391667
13716,-17.81666667,-40.33333333
13716,-17.82305556,-40.32972222
13717,32.98083333,112.6158333
13717,32.98277778,112.6175
13718,-34.95055556,150.5375
13718,-34.94888889,150.5369444
13719,53.91,-8.81777778
13719,53.91027778,-8.81861111
13720,31.22916667,-110.9761111
13720,31.22638889,-110.9769444
13720,31.22777778,-110.9752778
13721,-0.63694444,174.4386111
13721,-0.63972222,174.4277778
13722,10.33333333,123.9
13723,65.13277778,-13.74194444
13723,65.13194444,-13.74638889
13723,65.13194444,-13.74527778
13723,65.13166667,-13.74694444
13724,-13.31111111,48.31388889
13724,-13.31111111,48.31388889
13724,-13.31194444,48.31472222
13724,-13.31222222,48.31472222
13725,38.14444444,-122.5580556
13725,38.14361111,-122.5561111
13725,38.14361111,-122.5572222
13726,-22.01694444,166.2108333
13726,-22.01444444,166.2130556
13726,-22.01444444,166.2130556
13727,-12.80555556,15.75722222
13727,-12.80888889,15.76055556
13728,30.35277778,-87.32027778
13728,30.35333333,-87.31805556
13729,-39.46805556,176.8652778
13729,-39.46888889,176.8672222
13729,-39.46972222,176.8672222
13730,-39.01,174.1763889
13730,-39.00805556,174.1769444
13731,41.53083333,-71.2825
13731,41.5325,-71.28166667
13731,41.5325,-71.28222222
13731,41.5325,-71.28166667
13732,35.35666667,-89.87027778
13732,35.35666667,-89.87055556
13733,27.50694444,-97.80944444
13733,27.50444444,-97.80833333
13734,-38.95,-68.15222222
13734,-38.94916667,-68.15583333
13734,-38.94888889,-68.15583333
13736,24.57527778,-81.68916667
13736,24.57583333,-81.68888889
13736,24.57472222,-81.68666667
13737,50.43944444,-4.99472222
13737,50.44055556,-4.99583333
13737,50.44083333,-4.99527778
13738,-34.70166667,146.525
13738,-34.70222222,146.5122222
13739,30.39166667,-81.42388889
13739,30.39138889,-81.42444444
13740,36.57722222,-94.86138889
13740,36.5775,-94.86194444
13741,58.58888889,16.25
13741,58.58583333,16.25055556
13742,59.37027778,-2.43333333
13742,59.3675,-2.43444444
13743,18.24972222,-65.63555556
13743,18.24972222,-65.63555556
13744,35.76388889,140.3911111
13744,35.77694444,140.3825
13744,35.76527778,140.3855556
13745,-26.38333333,153.15
13746,25.72916667,-79.28888889
13747,30.72388889,-87.02194444
13747,30.72416667,-87.02194444
13748,38.81083333,-76.86722222
13748,38.81083333,-76.86694444
13748,38.81083333,-76.86694444
13749,3.71944444,11.55194444
13749,3.7225,11.55333333
13750,28.61472222,-80.69472222
13750,28.615,-80.69444444
13751,-41.3,173.2194444
13751,-41.29694444,173.2241667
13752,-32.03611111,150.8325
13752,-32.03722222,150.8322222
13753,8.53972222,99.94472222
13754,37.40166667,14.92222222
13755,63.585,-110.9
13756,34.12027778,-119.12
13756,34.12027778,-119.1208333
13756,34.11916667,-119.1197222
13757,47.15833333,-1.60972222
13757,47.15833333,-1.60972222
13757,47.15305556,-1.61083333
13758,-32.79583333,151.8333333
13758,-32.795,151.8344444
13758,-32.79694444,151.8361111
13759,-17.68833333,141.0697222
13759,-17.68361111,141.0702778
13759,-17.685,141.0702778
13760,17.05,-25.16666667
13761,37.29222222,136.9588889
13761,37.29333333,136.9622222
13762,25.86861111,-100.2375
13762,25.86555556,-100.2372222
13763,36.82055556,-76.03388889
13763,36.82277778,-76.03194444
13764,-25.33583333,27.17055556
13764,-25.33388889,27.17333333
13764,-25.33388889,27.17361111
13765,49.49972222,11.08166667
13765,49.49861111,11.06694444
13765,49.49861111,11.0775
13766,-3.40805556,154.7383333
13766,-3.40527778,154.7358333
13767,70.21055556,-151.0047222
13767,70.21,-151.0055556
13767,70.20972222,-151.0063889
13768,64.72777778,-158.0766667
13768,64.72944444,-158.0741667
13769,30.46944444,-87.33805556
13769,30.46972222,-87.33805556
13770,60.89444444,-162.4666667
13770,60.90611111,-162.4405556
13771,37.41527778,-122.0472222
13771,37.41527778,-122.0483333
13771,37.41611111,-122.0491667
13772,48.35222222,-122.6541667
13772,48.35194444,-122.6558333
13773,36.56805556,-114.4433333
13774,2.95277778,-75.29805556
13774,2.95,-75.29416667
13774,2.95055556,-75.29388889
13774,2.95027778,-75.29388889
13774,2.95055556,-75.29388889
13774,2.95027778,-75.29388889
13775,37.85138889,-94.30388889
13775,37.85194444,-94.305
13775,37.8525,-94.30472222
13776,68.425,17.425
13777,-26.86666667,-48.63333333
13777,-26.87944444,-48.65083333
13777,-26.88,-48.65138889
13777,-26.87388889,-48.65055556
13778,52.67583333,1.28583333
13778,52.67583333,1.28277778
13780,40.20027778,-75.14833333
13780,40.19972222,-75.14805556
13781,41.98527778,-73.96416667
13781,41.98527778,-73.96444444
13782,43.35083333,-76.38805556
13783,42.45,-75.01638889
13784,40.72722222,-73.92666667
13785,32.65666667,-114.6058333
13786,58.78944444,16.91055556
13786,58.78861111,16.91222222
13787,21.18138889,94.93472222
13787,21.18138889,94.93472222
13787,21.17888889,94.93027778
13788,30.21861111,-81.87666667
13788,30.21888889,-81.87722222
13788,30.21888889,-81.87722222
13789,33.6675,-117.7183333
13790,42.14861111,-70.94027778
13791,32.69916667,-117.2144444
13791,32.69916667,-117.2152778
13791,32.69833333,-117.2130556
13792,40.57416667,-122.4075
13792,40.57361111,-122.4072222
13793,-33.37916667,149.1233333
13793,-33.38166667,149.1330556
13793,-33.37805556,149.1255556
13794,34.94611111,69.265
13794,34.94611111,69.265
13794,34.94583333,69.26583333
13794,34.94611111,69.26555556
13794,34.94638889,69.265
13795,34.83027778,-77.61166667
13795,34.82916667,-77.61222222
13796,37.72138889,-122.2208333
13796,37.72138889,-122.2211111
13796,37.72277778,-122.2213889
13796,37.72138889,-122.2211111
13797,-44.96944444,171.0833333
13797,-44.96694444,171.0813889
13798,15.50444444,-86.57472222
13798,15.50666667,-86.57527778
13799,17,-96.72666667
13799,16.99861111,-96.72583333
13799,16.99861111,-96.72611111
13801,11.96833333,43.27888889
13802,48.08222222,11.28444444
13802,48.08222222,11.28444444
13802,48.08166667,11.28333333
13803,42.73083333,143.2211111
13803,42.73361111,143.2175
13804,44.61666667,4.38333333
13805,39.58083333,-79.33583333
13806,66.91055556,-156.8833333
13806,66.91222222,-156.8972222
13808,38.31055556,-75.12388889
13809,29.17555556,-82.22694444
13809,29.1725,-82.22416667
13809,29.17194444,-82.22416667
13810,31.58333333,-94.7
13810,31.57777778,-94.71
13811,60.2,-147.8166667
13812,18.40055556,-76.96972222
13813,33.21722222,-117.3527778
13813,33.21722222,-117.3541667
13813,33.21805556,-117.3513889
13813,33.21805556,-117.3513889
13814,35.56888889,-77.05083333
13814,35.57055556,-77.04972222
13814,35.57055556,-77.04972222
13815,8.00388889,22.40166667
13815,8.01055556,22.39805556
13816,37.84194444,-4.84888889
13817,-27.55027778,135.45
13817,-27.56138889,135.4461111
13817,-27.56,135.4452778
13818,55.47638889,10.32861111
13818,55.47666667,10.33083333
13819,39.40666667,-79.41388889
13820,46.42666667,30.67638889
13820,46.42666667,30.67638889
13820,46.42694444,30.67638889
13821,48.25333333,-122.6725
13821,48.25166667,-122.6736111
13822,-9.19805556,124.3447222
13822,-9.19805556,124.3447222
13823,63.40833333,18.99166667
13823,63.40833333,18.99
13823,63.40916667,18.98833333
13824,41.11833333,-95.91222222
13824,41.11944444,-95.90861111
13825,41.98416667,-97.43416667
13825,41.98555556,-97.435
13826,-14.18666667,-169.6666667
13826,-14.18666667,-169.6666667
13826,-14.18444444,-169.6691667
13826,-14.18444444,-169.67
13827,41.11972222,-101.7691667
13827,41.11944444,-101.7697222
13828,33.46305556,-80.85638889
13828,33.45694444,-80.85944444
13829,41.19638889,-112.0108333
13829,41.19555556,-112.0130556
13830,20.90055556,-156.4336111
13830,20.89861111,-156.4305556
13831,24.46111111,122.9763889
13831,24.46027778,122.9769444
13831,24.4675,122.9797222
13832,44.68166667,-75.46583333
13832,44.68194444,-75.46555556
13832,44.68222222,-75.46333333
13833,39.57027778,-83.42055556
13834,40.37222222,-83.81888889
13834,40.37222222,-83.81916667
13835,39.44027778,-83.02305556
13835,39.44055556,-83.02305556
13836,40.22472222,-83.35166667
13837,39.24666667,-84.38888889
13838,41.21027778,-81.25166667
13839,41.15194444,-81.41666667
13839,41.15138889,-81.415
13840,-40.20833333,175.3869444
13840,-40.20611111,175.3877778
13841,63.32638889,-168.9688889
13842,41.185,20.74305556
13842,41.185,20.74305556
13842,41.18055556,20.74305556
13842,41.18,20.74222222
13843,-17.79861111,15.70138889
13843,-17.79694444,15.69944444
13844,54.68583333,8.52916667
13844,54.68694444,8.53277778
13844,54.68444444,8.52805556
13845,42.56638889,-75.52416667
13846,34.77916667,139.365
13846,34.78194444,139.3602778
13847,33.47611111,131.7397222
13847,33.47944444,131.7372222
13848,38.8475,-94.7375
13850,26.19194444,127.6477778
13850,26.19194444,127.6477778
13850,26.19583333,127.6458333
13851,35.39222222,-97.60166667
13851,35.39305556,-97.60055556
13851,35.39305556,-97.60083333
13852,43.11527778,141.3844444
13853,34.75694444,133.8552778
13854,40.52972222,-86.05805556
13854,40.52972222,-86.05805556
13854,40.52805556,-86.05888889
13854,40.52777778,-86.05972222
13855,-0.70083333,13.78111111
13855,-0.66638889,13.67388889
13856,35.74527778,139.3516667
13856,35.74861111,139.3486111
13857,-9.73333333,143.4166667
13857,-9.75333333,143.405
13858,-27.40666667,151.735
13858,-27.41138889,151.7352778
13859,63.70055556,9.60472222
13859,63.69888889,9.60388889
13860,40.89722222,9.52222222
13860,40.89861111,9.5175
13861,42.24083333,-78.37666667
13861,42.24138889,-78.37138889
13861,42.24111111,-78.37138889
13862,48.09472222,-105.5663889
13862,48.09444444,-105.575
13863,57.20611111,-153.2994444
13863,57.21805556,-153.2697222
13863,57.21833333,-153.2691667
13863,57.21833333,-153.2697222
13864,64.91333333,-23.8
13864,64.91138889,-23.82305556
13864,64.91138889,-23.81805556
13864,64.91138889,-23.82305556
13865,46.97361111,-122.9033333
13865,46.96944444,-122.9025
13866,49.5875,17.20583333
13866,49.5875,17.20583333
13866,49.58722222,17.21
13867,-30.48694444,136.8688889
13867,-30.485,136.8766667
13868,31.41638889,-110.8491667
13868,31.41777778,-110.8477778
13869,41.44722222,-97.34166667
13869,41.44805556,-97.34277778
13869,41.44861111,-97.34083333
13870,34.97888889,-89.78694444
13870,34.97861111,-89.78694444
13871,41.30194444,-95.89333333
13871,41.30305556,-95.89416667
13872,-1.58333333,9.26666667
13873,64.51138889,-165.4416667
13873,64.51222222,-165.4452778
13873,64.5125,-165.4444444
13874,37.66944444,45.07027778
13874,37.6625,45.05888889
13874,37.66805556,45.06861111
13876,48.46666667,-119.5208333
13876,48.46444444,-119.5180556
13877,-6.18555556,144.9583333
13878,43.28555556,17.84666667
13878,43.28555556,17.84666667
13878,43.28361111,17.84666667
13878,43.28305556,17.84583333
13878,43.28277778,17.84583333
13879,47.0275,21.90305556
13879,47.02527778,21.9025
13880,54.96666667,73.3
13880,54.96666667,73.3
13880,54.96722222,73.31027778
13880,54.96722222,73.31027778
13880,54.96722222,73.31027778
13881,44.07666667,-91.70611111
13881,44.07722222,-91.70833333
13881,44.0775,-91.70916667
13882,-17.88138889,15.94777778
13882,-17.87861111,15.9525
13883,-16.66166667,139.1625
13883,-16.6625,139.1780556
13884,42.52472222,-75.06444444
13885,40.19194444,140.3713889
13886,42.46527778,-98.68861111
13886,42.47,-98.68805556
13886,42.46944444,-98.68777778
13887,34.02194444,-106.9022222
13887,34.0225,-106.9030556
13888,58.06805556,-153.2538889
13889,44.02277778,-117.0138889
13889,44.01944444,-117.0130556
13890,44.57944444,-124.0577778
13890,44.57944444,-124.0577778
13890,44.58027778,-124.0580556
13891,34.05611111,-117.6011111
13892,9.35666667,-79.8675
13892,9.36055556,-79.86722222
13892,9.36055556,-79.86722222
13893,57.48333333,-135.8666667
13894,60.53194444,-165.1083333
13894,60.54138889,-165.0872222
13895,-28.16611111,153.5036111
13895,-28.16611111,153.5036111
13895,-28.16444444,153.5047222
13896,-36.30833333,148.9733333
13898,25.90694444,-80.28027778
13898,25.90694444,-80.27833333
13898,25.9075,-80.27833333
13899,63.145,-156.5263889
13899,63.14611111,-156.53
13899,63.14666667,-156.5311111
13899,63.14583333,-156.5288889
13900,41.23805556,-8.67472222
13900,41.23805556,-8.67472222
13900,41.24805556,-8.68138889
13900,41.24805556,-8.68111111
13901,55.93722222,-131.8127778
13902,57.92638889,-156.0833333
13903,57.06666667,-157.8141667
13905,58.28444444,-136.0847222
13906,57.91138889,-133.4022222
13908,57.85694444,-157.0866667
13909,68.98333333,-163.4455556
13910,56.23333333,-160.075
13911,56.76666667,-158.0852778
13912,60.95527778,-153.9075
13913,62.43416667,-151.4147222
13914,57.17833333,-157.7333333
13915,60.18333333,-154.3338889
13916,60.65277778,-154.0361111
13917,56.23333333,-160.2258333
13919,-25.83,28.2225
13919,-25.82916667,28.2225
13919,-25.83,28.2225
13920,61.01361111,-151.4069444
13921,61.43416667,-157.05
13922,67,-162.8333333
13923,66.88333333,-161.4833333
13924,62.04333333,-158.2563889
13925,42.51166667,-123.3877778
13925,42.51,-123.3880556
13926,44.8775,-124.0283333
13926,44.87694444,-124.0286111
13926,44.87666667,-124.0286111
13927,43.98277778,-124.1113889
13928,59.22361111,15.03777778
13928,59.22361111,15.03805556
13928,59.2225,15.0375
13929,4.78333333,-71.35
13929,4.79027778,-71.34833333
13930,41.97805556,-87.90611111
13930,41.98166667,-87.90666667
13930,41.97944444,-87.9075
13930,41.97722222,-87.90805556
13931,36.89583333,-76.20138889
13931,36.89472222,-76.20111111
13932,5.80944444,-55.19111111
13932,5.81111111,-55.19111111
13932,5.81111111,-55.19222222
13933,42.26916667,-71.87444444
13933,42.26722222,-71.87583333
13933,42.26722222,-71.87555556
13934,57.88611111,-152.8438889
13934,57.88527778,-152.8461111
13934,57.885,-152.8475
13935,51.84083333,-8.48888889
13935,51.84138889,-8.49111111
13936,28.54416667,-81.33555556
13936,28.54555556,-81.33305556
13937,35.62777778,-0.61055556
